0	390.55853
0	390.51929
0	640
0	360
0	-0.027510266309287
0	0.002498226551686
0	-0.000974109716279
0	0.000072103100704
0	-0.029555972666
0	1.158789277077
0	-2.889526128769
0	-5.947150707245
0	198.503829956055
0	-103.111221313477
1	390.55853
1	390.51929
1	640
1	360
1	-0.027510266309287
1	0.002498226551686
1	-0.000974109716279
1	0.000072103100704
1	-2.532589435577
1	-0.005545988213
1	-0.033504314721
1	-0.112101495266
1	192.777877807617
1	-118.270835876465
2	390.55853
2	390.51929
2	640
2	360
2	-0.027510266309287
2	0.002498226551686
2	-0.000974109716279
2	0.000072103100704
2	-1.732599377632
2	0.781577289104
2	-1.781232595444
2	-42.715370178223
2	133.041519165039
2	-22.148288726807
3	390.55853
3	390.51929
3	640
3	360
3	-0.027510266309287
3	0.002498226551686
3	-0.000974109716279
3	0.000072103100704
3	-1.858436107635
3	-0.815731167793
3	1.768285512924
3	33.656963348389
3	131.272460937500
3	-17.203817367554
10	470.000000000000
10	200.000000000000
10	120.000000000000
